Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/36/log, Hash: b4ca1ef0d9419720ecf6d35305d2045cd2ff5e2548dfe1b320a38d98877fef07, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/15/res, Hash: 0d43fece2d15b7b7f969971c66c79bf5fd02caac9a43593dc938afe6110ed091, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/15/log, Hash: 0d8ca7780dea48c55a87e669454e2c0cf6cb6bd19cd738ad032ad51b59d0b3de, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/1/res, Hash: aa0c04dc7da781129d65db56dce23f16202622d8221104167232a76916422b2f, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/1/log, Hash: 225ef694393ac1351734f65756c6ed0003c0ff122f6393d0aaca9444d59903d5, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/30/res, Hash: b59f97346f5c3cc367f0326ecf8e9c1b7d0d1ba5037865809b2c74432e48cb39, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/30/log, Hash: 79944e96178600bbe12539cd0563858318271e08e6c7702eb8086a8bf1e43ab9, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/24/res, Hash: 8134a03bc01d28ac54cd4451106881f3cb6b8922ef75534a3bc9a21c8a834f69, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/24/log, Hash: ca578fe9cb2bb2e106a1e6682c21828c6f4ac8fdd3bfd139e404c48ffebe2b4f, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/11/res, Hash: cb2ab196b342b5959951417151dbebae6e9937aa118987c38f0955d86e741479, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/11/log, Hash: b7fe3dcb3ddcfa8ae92a435e2ece61fbc702e634d868fd1493425dc846bd9a06, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/9/res, Hash: 699b9d77de29ac457c2dfef536b1b80e7dcc1e1cf457a87f6d4aec11bf725bac, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/9/log, Hash: bac4ae6ad48d4abccf4566fbe84321227521dc3368ebd8ae196c52ce850c40c3, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/34/res, Hash: c8e7d4138e385b6e593dc4c54f901776d12b32a2b1a9c70a1f498607eb9db8f9, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/34/log, Hash: 13701a7ab222aafa0ee83d0cc129052090d2cb83c671975cd1178b4c546f93d9, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/13/res, Hash: 52801b96e6a97eb56bbac5ea0ed6667166dcc12b389b4318cca6b62bb63c184b, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/13/log, Hash: 474553e9de17f431aa141c81c47612f5b9b843dc7c8d1a724c0e1ff564dfebd0, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/44/res, Hash: 55af7eccdef8adde13cf53e56d0b4cf5f3266507931fbdc3dd8fd07a7718ad1a, Date/Time: Thu Apr  1 20:21:19 2021
